Time (ET),Price
03-25 07:28,0.965
03-25 07:29,0.964
03-25 07:30,0.9645
03-25 07:31,0.964
03-25 07:32,0.964
03-25 07:33,0.9655
03-25 07:34,0.966
03-25 07:35,0.967
03-25 07:36,0.9675
03-25 07:37,0.9615
03-25 07:38,0.9625
03-25 07:39,0.9625
03-25 07:40,0.9635
03-25 07:41,0.9635
03-25 07:42,0.9625
03-25 07:43,0.9565
03-25 07:44,0.9565
03-25 07:45,0.9565
03-25 07:46,0.9565
03-25 07:47,0.9625
03-25 07:48,0.9545
03-25 07:49,0.9525
03-25 07:50,0.9455
03-25 07:51,0.9475
03-25 07:52,0.9455
03-25 07:53,0.946
03-25 07:54,0.948
03-25 07:55,0.948
03-25 07:56,0.9505
03-25 07:57,0.9505
03-25 07:58,0.9505
03-25 07:59,0.951
03-25 08:00,0.9515
03-25 08:01,0.9515
03-25 08:02,0.951
03-25 08:03,0.9515
03-25 08:04,0.952
03-25 08:05,0.9555
03-25 08:06,0.9555
03-25 08:07,0.9535
03-25 08:08,0.954
03-25 08:09,0.9555
03-25 08:10,0.9555
03-25 08:11,0.957
03-25 08:12,0.957
03-25 08:13,0.957
03-25 08:14,0.957
03-25 08:15,0.957
03-25 08:16,0.957
03-25 08:17,0.9355
03-25 08:18,0.935
03-25 08:19,0.9255
03-25 08:20,0.9285
03-25 08:21,0.9255
03-25 08:22,0.9255
03-25 08:23,0.925
03-25 08:24,0.915
03-25 08:25,0.905
03-25 08:26,0.9055
03-25 08:27,0.9085
03-25 08:28,0.909
03-25 08:29,0.9095
03-25 08:30,0.924
03-25 08:31,0.9105
03-25 08:32,0.9035
03-25 08:33,0.9125
03-25 08:34,0.9225
03-25 08:35,0.926
03-25 08:36,0.9235
03-25 08:37,0.9265
03-25 08:38,0.9265
03-25 08:39,0.935
03-25 08:40,0.935
03-25 08:41,0.9375
03-25 08:42,0.9385
03-25 08:43,0.9445
03-25 08:44,0.9445
03-25 08:45,0.9375
03-25 08:46,0.9375
03-25 08:47,0.9355
03-25 08:48,0.9335
03-25 08:49,0.93
03-25 08:50,0.9385
03-25 08:51,0.9385
03-25 08:52,0.938
03-25 08:53,0.9405
03-25 08:54,0.9405
03-25 08:55,0.946
03-25 08:56,0.9595
03-25 08:57,0.9585
03-25 08:58,0.957
03-25 08:59,0.958
03-25 09:00,0.959
03-25 09:01,0.962
03-25 09:02,0.9605
03-25 09:03,0.965
03-25 09:04,0.956
03-25 09:05,0.9555
03-25 09:06,0.9555
03-25 09:07,0.9545
03-25 09:08,0.9545
03-25 09:09,0.954
03-25 09:10,0.954
03-25 09:11,0.951
03-25 09:12,0.954
03-25 09:13,0.9565
03-25 09:14,0.9555
03-25 09:15,0.9555
03-25 09:16,0.9555
03-25 09:17,0.957
03-25 09:18,0.9605
03-25 09:19,0.9615
03-25 09:20,0.963
03-25 09:21,0.9595
03-25 09:22,0.9595
03-25 09:23,0.9595
03-25 09:24,0.9595
03-25 09:25,0.9605
03-25 09:26,0.9575
03-25 09:27,0.9575
03-25 09:28,0.9575
03-25 09:29,0.9575
03-25 09:30,0.9635
03-25 09:31,0.9685
03-25 09:32,0.97
03-25 09:33,0.9705
03-25 09:34,0.9705
03-25 09:35,0.9715
03-25 09:36,0.9725
03-25 09:37,0.9755
03-25 09:38,0.9765
03-25 09:39,0.9755
03-25 09:40,0.9755
03-25 09:41,0.977
03-25 09:42,0.978
03-25 09:43,0.978
03-25 09:44,0.9765
03-25 09:45,0.9755
03-25 09:46,0.9775
03-25 09:47,0.9755
03-25 09:48,0.977
03-25 09:49,0.978
03-25 09:50,0.9755
03-25 09:51,0.974
03-25 09:52,0.9745
03-25 09:53,0.9765
03-25 09:54,0.9765
03-25 09:55,0.9755
03-25 09:56,0.979
03-25 09:57,0.986
03-25 09:58,0.9845
03-25 09:59,0.985
03-25 10:00,0.98
03-25 10:01,0.9745
03-25 10:02,0.9785
03-25 10:03,0.978
03-25 10:04,0.981
03-25 10:05,0.978
03-25 10:06,0.976
03-25 10:07,0.979
03-25 10:08,0.9725
03-25 10:09,0.976
03-25 10:10,0.9775
03-25 10:11,0.975
03-25 10:12,0.971
03-25 10:13,0.9745
03-25 10:14,0.971
03-25 10:15,0.9745
03-25 10:16,0.9765
03-25 10:17,0.978
03-25 10:18,0.9775
03-25 10:19,0.976
03-25 10:20,0.976
03-25 10:21,0.978
03-25 10:22,0.9795
03-25 10:23,0.979
03-25 10:24,0.978
03-25 10:25,0.973
03-25 10:26,0.9795
03-25 10:27,0.979
03-25 10:28,0.9805
03-25 10:29,0.9795
03-25 10:30,0.985
03-25 10:31,0.983
03-25 10:32,0.987
03-25 10:34,0.984
03-25 10:35,0.9835
03-25 10:36,0.9875
03-25 10:37,0.987
03-25 10:38,0.984
03-25 10:39,0.9845
03-25 10:40,0.9845
03-25 10:41,0.9905
03-25 10:42,0.9895
03-25 10:43,0.991
03-25 10:44,0.992
03-25 10:45,0.9945
03-25 10:46,0.9945
03-25 10:47,0.9945
03-25 10:48,0.9935
03-25 10:49,0.9925
03-25 10:50,0.9945
03-25 10:51,0.9925
03-25 10:52,0.994
03-25 10:53,0.994
03-25 10:54,0.9945
03-25 10:55,0.9945
03-25 10:56,0.9945
03-25 10:57,0.9945
03-25 10:58,0.9925
03-25 10:59,0.9925
03-25 11:00,0.9925
03-25 11:01,0.992
03-25 11:02,0.992
03-25 11:03,0.9885
03-25 11:04,0.99
03-25 11:05,0.989
03-25 11:06,0.9895
03-25 11:07,0.9895
03-25 11:08,0.9885
03-25 11:09,0.9855
03-25 11:10,0.9845
03-25 11:11,0.9845
03-25 11:12,0.9835
03-25 11:13,0.987
03-25 11:14,0.9835
03-25 11:15,0.9815
03-25 11:16,0.982
03-25 11:17,0.972
03-25 11:18,0.9595
03-25 11:19,0.9675
03-25 11:20,0.9775
03-25 11:21,0.988
03-25 11:22,0.9885
03-25 11:23,0.9885
03-25 11:24,0.9895
03-25 11:25,0.9895
03-25 11:26,0.992
03-25 11:27,0.9925
03-25 11:28,0.9895
03-25 11:29,0.9895
03-25 11:30,0.9885
03-25 11:31,0.9885
03-25 11:32,0.9885
03-25 11:33,0.989
03-25 11:34,0.9895
03-25 11:35,0.9915
03-25 11:36,0.991
03-25 11:37,0.991
03-25 11:38,0.9925
03-25 11:39,0.9905
03-25 11:40,0.992
03-25 11:41,0.992
03-25 11:42,0.9895
03-25 11:43,0.9895
03-25 11:44,0.9925
03-25 11:45,0.993
03-25 11:46,0.9955
03-25 11:47,0.9975
03-25 11:48,0.9975
03-25 11:49,0.996
03-25 11:50,0.9955
03-25 11:51,0.9985
03-25 11:52,0.9985
03-25 11:53,0.9985
03-25 11:54,0.9995
03-25 11:55,0.9995
03-25 11:56,0.9995
03-25 11:57,0.9995
03-25 11:58,0.9995
03-25 11:59,0.9995
