Time (ET),Price
03-24 07:25,0.795
03-24 07:26,0.795
03-24 07:27,0.805
03-24 07:28,0.805
03-24 07:29,0.815
03-24 07:30,0.805
03-24 07:31,0.81
03-24 07:32,0.805
03-24 07:33,0.815
03-24 07:34,0.825
03-24 07:35,0.845
03-24 07:36,0.835
03-24 07:37,0.835
03-24 07:38,0.845
03-24 07:39,0.855
03-24 07:40,0.855
03-24 07:41,0.855
03-24 07:42,0.855
03-24 07:43,0.865
03-24 07:44,0.865
03-24 07:45,0.855
03-24 07:46,0.86
03-24 07:47,0.865
03-24 07:48,0.865
03-24 07:49,0.865
03-24 07:50,0.865
03-24 07:51,0.865
03-24 07:52,0.855
03-24 07:53,0.835
03-24 07:54,0.805
03-24 07:55,0.815
03-24 07:56,0.825
03-24 07:57,0.835
03-24 07:58,0.835
03-24 07:59,0.835
03-24 08:00,0.845
03-24 08:02,0.83
03-24 08:03,0.82
03-24 08:04,0.82
03-24 08:05,0.805
03-24 08:06,0.805
03-24 08:07,0.815
03-24 08:08,0.815
03-24 08:10,0.805
03-24 08:10,0.815
03-24 08:11,0.805
03-24 08:12,0.805
03-24 08:13,0.815
03-24 08:14,0.825
03-24 08:15,0.825
03-24 08:16,0.805
03-24 08:17,0.805
03-24 08:18,0.815
03-24 08:19,0.815
03-24 08:20,0.815
03-24 08:21,0.825
03-24 08:22,0.815
03-24 08:23,0.805
03-24 08:24,0.815
03-24 08:25,0.82
03-24 08:26,0.825
03-24 08:27,0.835
03-24 08:28,0.83
03-24 08:29,0.835
03-24 08:30,0.825
03-24 08:31,0.82
03-24 08:32,0.815
03-24 08:33,0.815
03-24 08:34,0.765
03-24 08:35,0.78
03-24 08:36,0.785
03-24 08:37,0.775
03-24 08:38,0.755
03-24 08:39,0.765
03-24 08:40,0.77
03-24 08:41,0.775
03-24 08:42,0.785
03-24 08:43,0.785
03-24 08:44,0.785
03-24 08:45,0.775
03-24 08:46,0.775
03-24 08:47,0.785
03-24 08:48,0.785
03-24 08:49,0.775
03-24 08:50,0.785
03-24 08:51,0.795
03-24 08:52,0.795
03-24 08:53,0.815
03-24 08:54,0.805
03-24 08:55,0.805
03-24 08:56,0.805
03-24 08:57,0.795
03-24 08:58,0.805
03-24 08:59,0.805
03-24 09:00,0.805
03-24 09:01,0.815
03-24 09:02,0.815
03-24 09:03,0.83
03-24 09:04,0.825
03-24 09:05,0.815
03-24 09:06,0.825
03-24 09:07,0.815
03-24 09:08,0.785
03-24 09:09,0.755
03-24 09:10,0.735
03-24 09:11,0.755
03-24 09:12,0.77
03-24 09:13,0.775
03-24 09:14,0.785
03-24 09:15,0.775
03-24 09:16,0.755
03-24 09:17,0.745
03-24 09:18,0.745
03-24 09:19,0.725
03-24 09:20,0.685
03-24 09:21,0.675
03-24 09:22,0.69
03-24 09:23,0.695
03-24 09:24,0.715
03-24 09:25,0.715
03-24 09:26,0.735
03-24 09:27,0.725
03-24 09:28,0.695
03-24 09:29,0.695
03-24 09:30,0.685
03-24 09:31,0.705
03-24 09:32,0.725
03-24 09:33,0.735
03-24 09:34,0.735
03-24 09:35,0.745
03-24 09:36,0.715
03-24 09:37,0.695
03-24 09:38,0.715
03-24 09:39,0.705
03-24 09:40,0.635
03-24 09:41,0.565
03-24 09:42,0.575
03-24 09:43,0.6
03-24 09:44,0.555
03-24 09:45,0.555
03-24 09:46,0.585
03-24 09:47,0.595
03-24 09:48,0.58
03-24 09:49,0.545
03-24 09:50,0.565
03-24 09:51,0.505
03-24 09:52,0.455
03-24 09:53,0.495
03-24 09:54,0.475
03-24 09:55,0.455
03-24 09:56,0.465
03-24 09:57,0.465
03-24 09:58,0.45
03-24 09:59,0.425
03-24 10:00,0.455
03-24 10:01,0.55
03-24 10:02,0.505
03-24 10:03,0.545
03-24 10:04,0.545
03-24 10:05,0.575
03-24 10:06,0.525
03-24 10:07,0.575
03-24 10:08,0.605
03-24 10:09,0.6
03-24 10:10,0.585
03-24 10:11,0.515
03-24 10:12,0.415
03-24 10:13,0.325
03-24 10:14,0.305
03-24 10:15,0.315
03-24 10:16,0.305
03-24 10:17,0.345
03-24 10:18,0.345
03-24 10:19,0.355
03-24 10:20,0.36
03-24 10:21,0.365
03-24 10:22,0.375
03-24 10:23,0.34
03-24 10:24,0.345
03-24 10:25,0.315
03-24 10:26,0.32
03-24 10:27,0.355
03-24 10:28,0.415
03-24 10:29,0.415
03-24 10:30,0.395
03-24 10:31,0.425
03-24 10:32,0.425
03-24 10:33,0.385
03-24 10:34,0.435
03-24 10:36,0.475
03-24 10:36,0.435
03-24 10:37,0.425
03-24 10:38,0.385
03-24 10:39,0.315
03-24 10:40,0.25
03-24 10:41,0.28
03-24 10:42,0.235
03-24 10:43,0.235
03-24 10:44,0.225
03-24 10:45,0.255
03-24 10:46,0.165
03-24 10:47,0.21
03-24 10:48,0.205
03-24 10:49,0.225
03-24 10:50,0.155
03-24 10:51,0.115
03-24 10:52,0.27
03-24 10:53,0.265
03-24 10:54,0.275
03-24 10:55,0.305
03-24 10:56,0.32
03-24 10:57,0.385
03-24 10:58,0.345
03-24 10:59,0.325
03-24 11:00,0.29
03-24 11:01,0.28
03-24 11:02,0.34
03-24 11:03,0.355
03-24 11:04,0.375
03-24 11:05,0.355
03-24 11:06,0.38
03-24 11:07,0.365
03-24 11:08,0.335
03-24 11:09,0.315
03-24 11:10,0.305
03-24 11:11,0.295
03-24 11:12,0.33
03-24 11:13,0.295
03-24 11:14,0.265
03-24 11:15,0.285
03-24 11:16,0.265
03-24 11:17,0.305
03-24 11:18,0.275
03-24 11:19,0.265
03-24 11:20,0.275
03-24 11:21,0.305
03-24 11:22,0.365
03-24 11:23,0.53
03-24 11:24,0.475
03-24 11:25,0.515
03-24 11:26,0.555
03-24 11:27,0.495
03-24 11:28,0.55
03-24 11:29,0.465
03-24 11:30,0.335
03-24 11:31,0.295
03-24 11:32,0.195
03-24 11:33,0.135
03-24 11:34,0.155
03-24 11:35,0.195
03-24 11:36,0.205
03-24 11:37,0.215
03-24 11:38,0.275
03-24 11:39,0.405
03-24 11:40,0.375
03-24 11:41,0.415
03-24 11:42,0.37
03-24 11:43,0.285
03-24 11:44,0.235
03-24 11:45,0.275
03-24 11:46,0.255
03-24 11:47,0.21
03-24 11:48,0.145
03-24 11:49,0.255
03-24 11:50,0.245
03-24 11:51,0.315
03-24 11:52,0.425
03-24 11:53,0.455
03-24 11:54,0.265
03-24 11:55,0.26
03-24 11:56,0.08
03-24 11:57,0.025
03-24 11:58,0.02
03-24 11:59,0.006
